"","date_time","minute_hour","hour","interval","date","count","day","date_abbrev"
"277","08/23/2023, 14:45-59","14:45-59",14,"45-59","08/23/2023",18,"Wednesday","08.23"
"278","08/23/2023, 14:45-59","14:45-59",14,"45-59","08/23/2023",1,"Wednesday","08.23"
"279","08/23/2023, 14:45-59","14:45-59",14,"45-59","08/23/2023",39,"Wednesday","08.23"
"280","08/23/2023, 15:00-14","15:00-14",15,"00-14","08/23/2023",5,"Wednesday","08.23"
"281","08/23/2023, 15:00-14","15:00-14",15,"00-14","08/23/2023",6,"Wednesday","08.23"
"282","08/24/2023, 7:00-14","7:00-14",7,"00-14","08/24/2023",2,"Thursday","08.24"
"283","08/24/2023, 8:00-14","8:00-14",8,"00-14","08/24/2023",1,"Thursday","08.24"
"284","08/24/2023, 8:00-14","8:00-14",8,"00-14","08/24/2023",1,"Thursday","08.24"
"285","08/24/2023, 8:00-14","8:00-14",8,"00-14","08/24/2023",21,"Thursday","08.24"
"286","08/24/2023, 8:15-29","8:15-29",8,"15-29","08/24/2023",9,"Thursday","08.24"
"287","08/24/2023, 8:15-29","8:15-29",8,"15-29","08/24/2023",3,"Thursday","08.24"
"288","08/24/2023, 8:15-29","8:15-29",8,"15-29","08/24/2023",24,"Thursday","08.24"
"289","08/24/2023, 8:30-44","8:30-44",8,"30-44","08/24/2023",6,"Thursday","08.24"
"290","08/24/2023, 8:30-44","8:30-44",8,"30-44","08/24/2023",1,"Thursday","08.24"
"291","08/24/2023, 8:30-44","8:30-44",8,"30-44","08/24/2023",23,"Thursday","08.24"
"292","08/24/2023, 8:45-59","8:45-59",8,"45-59","08/24/2023",17,"Thursday","08.24"
"293","08/24/2023, 8:45-59","8:45-59",8,"45-59","08/24/2023",2,"Thursday","08.24"
"294","08/24/2023, 8:45-59","8:45-59",8,"45-59","08/24/2023",3,"Thursday","08.24"
"295","08/24/2023, 9:00-14","9:00-14",9,"00-14","08/24/2023",6,"Thursday","08.24"
"296","08/24/2023, 9:00-14","9:00-14",9,"00-14","08/24/2023",1,"Thursday","08.24"
"297","08/24/2023, 9:00-14","9:00-14",9,"00-14","08/24/2023",2,"Thursday","08.24"
"298","08/24/2023, 9:00-14","9:00-14",9,"00-14","08/24/2023",13,"Thursday","08.24"
"299","08/24/2023, 9:15-29","9:15-29",9,"15-29","08/24/2023",7,"Thursday","08.24"
"300","08/24/2023, 9:15-29","9:15-29",9,"15-29","08/24/2023",17,"Thursday","08.24"
"301","08/24/2023, 9:30-44","9:30-44",9,"30-44","08/24/2023",6,"Thursday","08.24"
"302","08/24/2023, 9:30-44","9:30-44",9,"30-44","08/24/2023",27,"Thursday","08.24"
"303","08/24/2023, 9:45-59","9:45-59",9,"45-59","08/24/2023",12,"Thursday","08.24"
"304","08/24/2023, 9:45-59","9:45-59",9,"45-59","08/24/2023",1,"Thursday","08.24"
"305","08/24/2023, 9:45-59","9:45-59",9,"45-59","08/24/2023",21,"Thursday","08.24"
"306","08/24/2023, 10:00-14","10:00-14",10,"00-14","08/24/2023",19,"Thursday","08.24"
"307","08/24/2023, 10:00-14","10:00-14",10,"00-14","08/24/2023",1,"Thursday","08.24"
"308","08/24/2023, 10:00-14","10:00-14",10,"00-14","08/24/2023",30,"Thursday","08.24"
"309","08/24/2023, 10:15-29","10:15-29",10,"15-29","08/24/2023",9,"Thursday","08.24"
"310","08/24/2023, 10:15-29","10:15-29",10,"15-29","08/24/2023",1,"Thursday","08.24"
"311","08/24/2023, 10:15-29","10:15-29",10,"15-29","08/24/2023",1,"Thursday","08.24"
"312","08/24/2023, 10:15-29","10:15-29",10,"15-29","08/24/2023",18,"Thursday","08.24"
"313","08/24/2023, 10:30-44","10:30-44",10,"30-44","08/24/2023",4,"Thursday","08.24"
"314","08/24/2023, 10:30-44","10:30-44",10,"30-44","08/24/2023",1,"Thursday","08.24"
"315","08/24/2023, 10:30-44","10:30-44",10,"30-44","08/24/2023",7,"Thursday","08.24"
"316","08/24/2023, 10:45-59","10:45-59",10,"45-59","08/24/2023",3,"Thursday","08.24"
"317","08/24/2023, 10:45-59","10:45-59",10,"45-59","08/24/2023",2,"Thursday","08.24"
"318","08/24/2023, 10:45-59","10:45-59",10,"45-59","08/24/2023",14,"Thursday","08.24"
"319","08/24/2023, 11:00-14","11:00-14",11,"00-14","08/24/2023",19,"Thursday","08.24"
"320","08/24/2023, 11:00-14","11:00-14",11,"00-14","08/24/2023",2,"Thursday","08.24"
"321","08/24/2023, 11:00-14","11:00-14",11,"00-14","08/24/2023",3,"Thursday","08.24"
"322","08/24/2023, 11:00-14","11:00-14",11,"00-14","08/24/2023",39,"Thursday","08.24"
"323","08/24/2023, 11:15-29","11:15-29",11,"15-29","08/24/2023",35,"Thursday","08.24"
"324","08/24/2023, 11:15-29","11:15-29",11,"15-29","08/24/2023",1,"Thursday","08.24"
"325","08/24/2023, 11:15-29","11:15-29",11,"15-29","08/24/2023",2,"Thursday","08.24"
"326","08/24/2023, 11:15-29","11:15-29",11,"15-29","08/24/2023",71,"Thursday","08.24"
"327","08/24/2023, 11:30-44","11:30-44",11,"30-44","08/24/2023",54,"Thursday","08.24"
"328","08/24/2023, 11:30-44","11:30-44",11,"30-44","08/24/2023",2,"Thursday","08.24"
"329","08/24/2023, 11:30-44","11:30-44",11,"30-44","08/24/2023",1,"Thursday","08.24"
"330","08/24/2023, 11:30-44","11:30-44",11,"30-44","08/24/2023",128,"Thursday","08.24"
"331","08/24/2023, 11:45-59","11:45-59",11,"45-59","08/24/2023",41,"Thursday","08.24"
"332","08/24/2023, 11:45-59","11:45-59",11,"45-59","08/24/2023",1,"Thursday","08.24"
"333","08/24/2023, 11:45-59","11:45-59",11,"45-59","08/24/2023",2,"Thursday","08.24"
"334","08/24/2023, 11:45-59","11:45-59",11,"45-59","08/24/2023",109,"Thursday","08.24"
"335","08/24/2023, 12:00-14","12:00-14",12,"00-14","08/24/2023",58,"Thursday","08.24"
"336","08/24/2023, 12:00-14","12:00-14",12,"00-14","08/24/2023",13,"Thursday","08.24"
"337","08/24/2023, 12:00-14","12:00-14",12,"00-14","08/24/2023",74,"Thursday","08.24"
"338","08/24/2023, 12:00-14","12:00-14",12,"00-14","08/24/2023",1,"Thursday","08.24"
"339","08/24/2023, 12:15-29","12:15-29",12,"15-29","08/24/2023",55,"Thursday","08.24"
"340","08/24/2023, 12:15-29","12:15-29",12,"15-29","08/24/2023",2,"Thursday","08.24"
"341","08/24/2023, 12:15-29","12:15-29",12,"15-29","08/24/2023",6,"Thursday","08.24"
"342","08/24/2023, 12:15-29","12:15-29",12,"15-29","08/24/2023",71,"Thursday","08.24"
"343","08/24/2023, 12:30-44","12:30-44",12,"30-44","08/24/2023",44,"Thursday","08.24"
"344","08/24/2023, 12:30-44","12:30-44",12,"30-44","08/24/2023",2,"Thursday","08.24"
"345","08/24/2023, 12:30-44","12:30-44",12,"30-44","08/24/2023",8,"Thursday","08.24"
"346","08/24/2023, 12:30-44","12:30-44",12,"30-44","08/24/2023",39,"Thursday","08.24"
"347","08/24/2023, 12:45-59","12:45-59",12,"45-59","08/24/2023",44,"Thursday","08.24"
"348","08/24/2023, 12:45-59","12:45-59",12,"45-59","08/24/2023",10,"Thursday","08.24"
"349","08/24/2023, 12:45-59","12:45-59",12,"45-59","08/24/2023",79,"Thursday","08.24"
"350","08/24/2023, 13:00-14","13:00-14",13,"00-14","08/24/2023",82,"Thursday","08.24"
"351","08/24/2023, 13:00-14","13:00-14",13,"00-14","08/24/2023",4,"Thursday","08.24"
"352","08/24/2023, 13:00-14","13:00-14",13,"00-14","08/24/2023",2,"Thursday","08.24"
"353","08/24/2023, 13:00-14","13:00-14",13,"00-14","08/24/2023",136,"Thursday","08.24"
"354","08/24/2023, 13:15-29","13:15-29",13,"15-29","08/24/2023",57,"Thursday","08.24"
"355","08/24/2023, 13:15-29","13:15-29",13,"15-29","08/24/2023",3,"Thursday","08.24"
"356","08/24/2023, 13:15-29","13:15-29",13,"15-29","08/24/2023",2,"Thursday","08.24"
"357","08/24/2023, 13:15-29","13:15-29",13,"15-29","08/24/2023",92,"Thursday","08.24"
"358","08/24/2023, 13:30-44","13:30-44",13,"30-44","08/24/2023",28,"Thursday","08.24"
"359","08/24/2023, 13:30-44","13:30-44",13,"30-44","08/24/2023",1,"Thursday","08.24"
"360","08/24/2023, 13:30-44","13:30-44",13,"30-44","08/24/2023",6,"Thursday","08.24"
"361","08/24/2023, 13:30-44","13:30-44",13,"30-44","08/24/2023",57,"Thursday","08.24"
"362","08/24/2023, 13:45-59","13:45-59",13,"45-59","08/24/2023",19,"Thursday","08.24"
"363","08/24/2023, 13:45-59","13:45-59",13,"45-59","08/24/2023",1,"Thursday","08.24"
"364","08/24/2023, 13:45-59","13:45-59",13,"45-59","08/24/2023",1,"Thursday","08.24"
"365","08/24/2023, 13:45-59","13:45-59",13,"45-59","08/24/2023",19,"Thursday","08.24"
"366","08/24/2023, 14:00-14","14:00-14",14,"00-14","08/24/2023",16,"Thursday","08.24"
"367","08/24/2023, 14:00-14","14:00-14",14,"00-14","08/24/2023",4,"Thursday","08.24"
"368","08/24/2023, 14:00-14","14:00-14",14,"00-14","08/24/2023",25,"Thursday","08.24"
"369","08/24/2023, 14:15-29","14:15-29",14,"15-29","08/24/2023",12,"Thursday","08.24"
"370","08/24/2023, 14:15-29","14:15-29",14,"15-29","08/24/2023",2,"Thursday","08.24"
"371","08/24/2023, 14:15-29","14:15-29",14,"15-29","08/24/2023",37,"Thursday","08.24"
"372","08/24/2023, 14:30-44","14:30-44",14,"30-44","08/24/2023",11,"Thursday","08.24"
"373","08/24/2023, 14:30-44","14:30-44",14,"30-44","08/24/2023",2,"Thursday","08.24"
"374","08/24/2023, 14:30-44","14:30-44",14,"30-44","08/24/2023",25,"Thursday","08.24"
"375","08/24/2023, 14:45-59","14:45-59",14,"45-59","08/24/2023",15,"Thursday","08.24"
"376","08/24/2023, 14:45-59","14:45-59",14,"45-59","08/24/2023",1,"Thursday","08.24"
"377","08/24/2023, 14:45-59","14:45-59",14,"45-59","08/24/2023",33,"Thursday","08.24"
"378","08/24/2023, 15:00-14","15:00-14",15,"00-14","08/24/2023",2,"Thursday","08.24"
"379","08/24/2023, 15:15-29","15:15-29",15,"15-29","08/24/2023",1,"Thursday","08.24"
"380","08/25/2023, 8:00-14","8:00-14",8,"00-14","08/25/2023",3,"Friday","08.25"
"381","08/25/2023, 8:00-14","8:00-14",8,"00-14","08/25/2023",4,"Friday","08.25"
"382","08/25/2023, 8:15-29","8:15-29",8,"15-29","08/25/2023",5,"Friday","08.25"
"383","08/25/2023, 8:15-29","8:15-29",8,"15-29","08/25/2023",1,"Friday","08.25"
"384","08/25/2023, 8:15-29","8:15-29",8,"15-29","08/25/2023",2,"Friday","08.25"
"385","08/25/2023, 8:15-29","8:15-29",8,"15-29","08/25/2023",1,"Friday","08.25"
"386","08/25/2023, 8:30-44","8:30-44",8,"30-44","08/25/2023",4,"Friday","08.25"
"387","08/25/2023, 8:30-44","8:30-44",8,"30-44","08/25/2023",2,"Friday","08.25"
"388","08/25/2023, 8:30-44","8:30-44",8,"30-44","08/25/2023",4,"Friday","08.25"
"389","08/25/2023, 8:45-59","8:45-59",8,"45-59","08/25/2023",7,"Friday","08.25"
"390","08/25/2023, 8:45-59","8:45-59",8,"45-59","08/25/2023",1,"Friday","08.25"
"391","08/25/2023, 8:45-59","8:45-59",8,"45-59","08/25/2023",13,"Friday","08.25"
"392","08/25/2023, 9:00-14","9:00-14",9,"00-14","08/25/2023",8,"Friday","08.25"
"393","08/25/2023, 9:00-14","9:00-14",9,"00-14","08/25/2023",5,"Friday","08.25"
"394","08/25/2023, 9:00-14","9:00-14",9,"00-14","08/25/2023",10,"Friday","08.25"
"395","08/25/2023, 9:15-29","9:15-29",9,"15-29","08/25/2023",8,"Friday","08.25"
"396","08/25/2023, 9:15-29","9:15-29",9,"15-29","08/25/2023",4,"Friday","08.25"
"397","08/25/2023, 9:15-29","9:15-29",9,"15-29","08/25/2023",9,"Friday","08.25"
"398","08/25/2023, 9:30-44","9:30-44",9,"30-44","08/25/2023",10,"Friday","08.25"
"399","08/25/2023, 9:30-44","9:30-44",9,"30-44","08/25/2023",1,"Friday","08.25"
"400","08/25/2023, 9:30-44","9:30-44",9,"30-44","08/25/2023",16,"Friday","08.25"
"401","08/25/2023, 9:45-59","9:45-59",9,"45-59","08/25/2023",5,"Friday","08.25"
"402","08/25/2023, 9:45-59","9:45-59",9,"45-59","08/25/2023",19,"Friday","08.25"
"403","08/25/2023, 10:00-14","10:00-14",10,"00-14","08/25/2023",13,"Friday","08.25"
"404","08/25/2023, 10:00-14","10:00-14",10,"00-14","08/25/2023",1,"Friday","08.25"
"405","08/25/2023, 10:00-14","10:00-14",10,"00-14","08/25/2023",27,"Friday","08.25"
"406","08/25/2023, 10:15-29","10:15-29",10,"15-29","08/25/2023",7,"Friday","08.25"
"407","08/25/2023, 10:15-29","10:15-29",10,"15-29","08/25/2023",17,"Friday","08.25"
"408","08/25/2023, 10:30-44","10:30-44",10,"30-44","08/25/2023",6,"Friday","08.25"
"409","08/25/2023, 10:30-44","10:30-44",10,"30-44","08/25/2023",8,"Friday","08.25"
"410","08/25/2023, 10:45-59","10:45-59",10,"45-59","08/25/2023",6,"Friday","08.25"
"411","08/25/2023, 10:45-59","10:45-59",10,"45-59","08/25/2023",8,"Friday","08.25"
"412","08/25/2023, 11:00-14","11:00-14",11,"00-14","08/25/2023",34,"Friday","08.25"
"413","08/25/2023, 11:00-14","11:00-14",11,"00-14","08/25/2023",3,"Friday","08.25"
"414","08/25/2023, 11:00-14","11:00-14",11,"00-14","08/25/2023",89,"Friday","08.25"
"415","08/25/2023, 11:15-29","11:15-29",11,"15-29","08/25/2023",1,"Friday","08.25"
"416","08/25/2023, 11:15-29","11:15-29",11,"15-29","08/25/2023",52,"Friday","08.25"
"417","08/25/2023, 11:15-29","11:15-29",11,"15-29","08/25/2023",1,"Friday","08.25"
"418","08/25/2023, 11:15-29","11:15-29",11,"15-29","08/25/2023",1,"Friday","08.25"
"419","08/25/2023, 11:15-29","11:15-29",11,"15-29","08/25/2023",74,"Friday","08.25"
"420","08/25/2023, 11:30-44","11:30-44",11,"30-44","08/25/2023",20,"Friday","08.25"
"421","08/25/2023, 11:30-44","11:30-44",11,"30-44","08/25/2023",1,"Friday","08.25"
"422","08/25/2023, 11:30-44","11:30-44",11,"30-44","08/25/2023",36,"Friday","08.25"
"423","08/25/2023, 11:45-59","11:45-59",11,"45-59","08/25/2023",20,"Friday","08.25"
"424","08/25/2023, 11:45-59","11:45-59",11,"45-59","08/25/2023",7,"Friday","08.25"
"425","08/25/2023, 11:45-59","11:45-59",11,"45-59","08/25/2023",26,"Friday","08.25"
"426","08/25/2023, 12:00-14","12:00-14",12,"00-14","08/25/2023",39,"Friday","08.25"
"427","08/25/2023, 12:00-14","12:00-14",12,"00-14","08/25/2023",3,"Friday","08.25"
"428","08/25/2023, 12:00-14","12:00-14",12,"00-14","08/25/2023",2,"Friday","08.25"
"429","08/25/2023, 12:00-14","12:00-14",12,"00-14","08/25/2023",66,"Friday","08.25"
"430","08/25/2023, 12:15-29","12:15-29",12,"15-29","08/25/2023",1,"Friday","08.25"
"431","08/25/2023, 12:15-29","12:15-29",12,"15-29","08/25/2023",47,"Friday","08.25"
"432","08/25/2023, 12:15-29","12:15-29",12,"15-29","08/25/2023",1,"Friday","08.25"
"433","08/25/2023, 12:15-29","12:15-29",12,"15-29","08/25/2023",7,"Friday","08.25"
"434","08/25/2023, 12:15-29","12:15-29",12,"15-29","08/25/2023",114,"Friday","08.25"
"435","08/25/2023, 12:30-44","12:30-44",12,"30-44","08/25/2023",2,"Friday","08.25"
"436","08/25/2023, 12:30-44","12:30-44",12,"30-44","08/25/2023",33,"Friday","08.25"
"437","08/25/2023, 12:30-44","12:30-44",12,"30-44","08/25/2023",6,"Friday","08.25"
"438","08/25/2023, 12:30-44","12:30-44",12,"30-44","08/25/2023",93,"Friday","08.25"
"439","08/25/2023, 12:45-59","12:45-59",12,"45-59","08/25/2023",60,"Friday","08.25"
"440","08/25/2023, 12:45-59","12:45-59",12,"45-59","08/25/2023",1,"Friday","08.25"
"441","08/25/2023, 12:45-59","12:45-59",12,"45-59","08/25/2023",4,"Friday","08.25"
"442","08/25/2023, 12:45-59","12:45-59",12,"45-59","08/25/2023",49,"Friday","08.25"
"443","08/25/2023, 13:00-14","13:00-14",13,"00-14","08/25/2023",1,"Friday","08.25"
"444","08/25/2023, 13:00-14","13:00-14",13,"00-14","08/25/2023",22,"Friday","08.25"
"445","08/25/2023, 13:00-14","13:00-14",13,"00-14","08/25/2023",1,"Friday","08.25"
"446","08/25/2023, 13:00-14","13:00-14",13,"00-14","08/25/2023",35,"Friday","08.25"
"447","08/25/2023, 13:15-29","13:15-29",13,"15-29","08/25/2023",51,"Friday","08.25"
"448","08/25/2023, 13:15-29","13:15-29",13,"15-29","08/25/2023",1,"Friday","08.25"
"449","08/25/2023, 13:15-29","13:15-29",13,"15-29","08/25/2023",1,"Friday","08.25"
"450","08/25/2023, 13:15-29","13:15-29",13,"15-29","08/25/2023",74,"Friday","08.25"
"451","08/25/2023, 13:30-44","13:30-44",13,"30-44","08/25/2023",41,"Friday","08.25"
"452","08/25/2023, 13:30-44","13:30-44",13,"30-44","08/25/2023",1,"Friday","08.25"
"453","08/25/2023, 13:30-44","13:30-44",13,"30-44","08/25/2023",9,"Friday","08.25"
"454","08/25/2023, 13:30-44","13:30-44",13,"30-44","08/25/2023",66,"Friday","08.25"
"455","08/25/2023, 13:45-59","13:45-59",13,"45-59","08/25/2023",15,"Friday","08.25"
"456","08/25/2023, 13:45-59","13:45-59",13,"45-59","08/25/2023",32,"Friday","08.25"
"457","08/25/2023, 14:00-14","14:00-14",14,"00-14","08/25/2023",8,"Friday","08.25"
"458","08/25/2023, 14:00-14","14:00-14",14,"00-14","08/25/2023",8,"Friday","08.25"
"459","08/28/2023, 7:45-59","7:45-59",7,"45-59","08/28/2023",1,"Monday","08.28"
"460","08/28/2023, 8:00-14","8:00-14",8,"00-14","08/28/2023",2,"Monday","08.28"
"461","08/28/2023, 8:00-14","8:00-14",8,"00-14","08/28/2023",1,"Monday","08.28"
"462","08/28/2023, 8:00-14","8:00-14",8,"00-14","08/28/2023",3,"Monday","08.28"
"463","08/28/2023, 8:15-29","8:15-29",8,"15-29","08/28/2023",3,"Monday","08.28"
"464","08/28/2023, 8:15-29","8:15-29",8,"15-29","08/28/2023",6,"Monday","08.28"
"465","08/28/2023, 8:15-29","8:15-29",8,"15-29","08/28/2023",11,"Monday","08.28"
"466","08/28/2023, 8:30-44","8:30-44",8,"30-44","08/28/2023",2,"Monday","08.28"
"467","08/28/2023, 8:30-44","8:30-44",8,"30-44","08/28/2023",1,"Monday","08.28"
"468","08/28/2023, 8:30-44","8:30-44",8,"30-44","08/28/2023",32,"Monday","08.28"
"469","08/28/2023, 8:45-59","8:45-59",8,"45-59","08/28/2023",11,"Monday","08.28"
"470","08/28/2023, 8:45-59","8:45-59",8,"45-59","08/28/2023",1,"Monday","08.28"
"471","08/28/2023, 8:45-59","8:45-59",8,"45-59","08/28/2023",18,"Monday","08.28"
"472","08/28/2023, 9:00-14","9:00-14",9,"00-14","08/28/2023",7,"Monday","08.28"
"473","08/28/2023, 9:00-14","9:00-14",9,"00-14","08/28/2023",10,"Monday","08.28"
"474","08/28/2023, 9:15-29","9:15-29",9,"15-29","08/28/2023",3,"Monday","08.28"
"475","08/28/2023, 9:15-29","9:15-29",9,"15-29","08/28/2023",2,"Monday","08.28"
"476","08/28/2023, 9:15-29","9:15-29",9,"15-29","08/28/2023",2,"Monday","08.28"
"477","08/28/2023, 9:15-29","9:15-29",9,"15-29","08/28/2023",18,"Monday","08.28"
"478","08/28/2023, 9:30-44","9:30-44",9,"30-44","08/28/2023",6,"Monday","08.28"
"479","08/28/2023, 9:30-44","9:30-44",9,"30-44","08/28/2023",1,"Monday","08.28"
"480","08/28/2023, 9:30-44","9:30-44",9,"30-44","08/28/2023",1,"Monday","08.28"
"481","08/28/2023, 9:30-44","9:30-44",9,"30-44","08/28/2023",23,"Monday","08.28"
"482","08/28/2023, 9:45-59","9:45-59",9,"45-59","08/28/2023",8,"Monday","08.28"
"483","08/28/2023, 9:45-59","9:45-59",9,"45-59","08/28/2023",1,"Monday","08.28"
"484","08/28/2023, 9:45-59","9:45-59",9,"45-59","08/28/2023",1,"Monday","08.28"
"485","08/28/2023, 9:45-59","9:45-59",9,"45-59","08/28/2023",16,"Monday","08.28"
"486","08/28/2023, 10:00-14","10:00-14",10,"00-14","08/28/2023",21,"Monday","08.28"
"487","08/28/2023, 10:00-14","10:00-14",10,"00-14","08/28/2023",1,"Monday","08.28"
"488","08/28/2023, 10:00-14","10:00-14",10,"00-14","08/28/2023",35,"Monday","08.28"
"489","08/28/2023, 10:15-29","10:15-29",10,"15-29","08/28/2023",10,"Monday","08.28"
"490","08/28/2023, 10:15-29","10:15-29",10,"15-29","08/28/2023",2,"Monday","08.28"
"491","08/28/2023, 10:15-29","10:15-29",10,"15-29","08/28/2023",15,"Monday","08.28"
"492","08/28/2023, 10:30-44","10:30-44",10,"30-44","08/28/2023",3,"Monday","08.28"
"493","08/28/2023, 10:30-44","10:30-44",10,"30-44","08/28/2023",8,"Monday","08.28"
"494","08/28/2023, 10:45-59","10:45-59",10,"45-59","08/28/2023",4,"Monday","08.28"
"495","08/28/2023, 10:45-59","10:45-59",10,"45-59","08/28/2023",8,"Monday","08.28"
"496","08/28/2023, 11:00-14","11:00-14",11,"00-14","08/28/2023",27,"Monday","08.28"
"497","08/28/2023, 11:00-14","11:00-14",11,"00-14","08/28/2023",1,"Monday","08.28"
"498","08/28/2023, 11:00-14","11:00-14",11,"00-14","08/28/2023",125,"Monday","08.28"
"499","08/28/2023, 11:15-29","11:15-29",11,"15-29","08/28/2023",1,"Monday","08.28"
"500","08/28/2023, 11:15-29","11:15-29",11,"15-29","08/28/2023",25,"Monday","08.28"
"501","08/28/2023, 11:15-29","11:15-29",11,"15-29","08/28/2023",3,"Monday","08.28"
"502","08/28/2023, 11:15-29","11:15-29",11,"15-29","08/28/2023",103,"Monday","08.28"
"503","08/28/2023, 11:30-44","11:30-44",11,"30-44","08/28/2023",3,"Monday","08.28"
"504","08/28/2023, 11:30-44","11:30-44",11,"30-44","08/28/2023",29,"Monday","08.28"
"505","08/28/2023, 11:30-44","11:30-44",11,"30-44","08/28/2023",88,"Monday","08.28"
"506","08/28/2023, 11:45-59","11:45-59",11,"45-59","08/28/2023",18,"Monday","08.28"
"507","08/28/2023, 11:45-59","11:45-59",11,"45-59","08/28/2023",5,"Monday","08.28"
"508","08/28/2023, 11:45-59","11:45-59",11,"45-59","08/28/2023",64,"Monday","08.28"
"509","08/28/2023, 12:00-14","12:00-14",12,"00-14","08/28/2023",47,"Monday","08.28"
"510","08/28/2023, 12:00-14","12:00-14",12,"00-14","08/28/2023",1,"Monday","08.28"
"511","08/28/2023, 12:00-14","12:00-14",12,"00-14","08/28/2023",7,"Monday","08.28"
"512","08/28/2023, 12:00-14","12:00-14",12,"00-14","08/28/2023",100,"Monday","08.28"
"513","08/28/2023, 12:15-29","12:15-29",12,"15-29","08/28/2023",47,"Monday","08.28"
"514","08/28/2023, 12:15-29","12:15-29",12,"15-29","08/28/2023",1,"Monday","08.28"
"515","08/28/2023, 12:15-29","12:15-29",12,"15-29","08/28/2023",10,"Monday","08.28"
"516","08/28/2023, 12:15-29","12:15-29",12,"15-29","08/28/2023",143,"Monday","08.28"
"517","08/28/2023, 12:30-44","12:30-44",12,"30-44","08/28/2023",1,"Monday","08.28"
"518","08/28/2023, 12:30-44","12:30-44",12,"30-44","08/28/2023",50,"Monday","08.28"
"519","08/28/2023, 12:30-44","12:30-44",12,"30-44","08/28/2023",4,"Monday","08.28"
"520","08/28/2023, 12:30-44","12:30-44",12,"30-44","08/28/2023",101,"Monday","08.28"
"521","08/28/2023, 12:45-59","12:45-59",12,"45-59","08/28/2023",41,"Monday","08.28"
"522","08/28/2023, 12:45-59","12:45-59",12,"45-59","08/28/2023",6,"Monday","08.28"
"523","08/28/2023, 12:45-59","12:45-59",12,"45-59","08/28/2023",61,"Monday","08.28"
"524","08/28/2023, 13:00-14","13:00-14",13,"00-14","08/28/2023",52,"Monday","08.28"
"525","08/28/2023, 13:00-14","13:00-14",13,"00-14","08/28/2023",2,"Monday","08.28"
"526","08/28/2023, 13:00-14","13:00-14",13,"00-14","08/28/2023",2,"Monday","08.28"
"527","08/28/2023, 13:00-14","13:00-14",13,"00-14","08/28/2023",88,"Monday","08.28"
"528","08/28/2023, 13:15-29","13:15-29",13,"15-29","08/28/2023",63,"Monday","08.28"
"529","08/28/2023, 13:15-29","13:15-29",13,"15-29","08/28/2023",1,"Monday","08.28"
"530","08/28/2023, 13:15-29","13:15-29",13,"15-29","08/28/2023",6,"Monday","08.28"
"531","08/28/2023, 13:15-29","13:15-29",13,"15-29","08/28/2023",107,"Monday","08.28"
"532","08/28/2023, 13:30-44","13:30-44",13,"30-44","08/28/2023",38,"Monday","08.28"
"533","08/28/2023, 13:30-44","13:30-44",13,"30-44","08/28/2023",1,"Monday","08.28"
"534","08/28/2023, 13:30-44","13:30-44",13,"30-44","08/28/2023",6,"Monday","08.28"
"535","08/28/2023, 13:30-44","13:30-44",13,"30-44","08/28/2023",57,"Monday","08.28"
"536","08/28/2023, 13:45-59","13:45-59",13,"45-59","08/28/2023",17,"Monday","08.28"
"537","08/28/2023, 13:45-59","13:45-59",13,"45-59","08/28/2023",3,"Monday","08.28"
"538","08/28/2023, 13:45-59","13:45-59",13,"45-59","08/28/2023",26,"Monday","08.28"
